controller,anti_windup_enabled,time_s,supply_temperature_c,return_temperature_c,setpoint_c,control_error_c,proportional_term,integral_error_c_s,integral_term,unrestricted_command,heat_load_kw,mass_flow_kg_s,flow_heat_transfer_kw,requested_cooling_fraction,applied_cooling_fraction,cooling_kw,energy_residual_kj
PI_ANTI_WINDUP,True,460.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,470.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,480.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,490.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,500.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,510.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,520.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,530.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,540.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,550.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,560.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,570.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,580.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,590.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,30.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,600.0,7.0,8.435406698564593,7.0,0.0,0.0,300.0,0.3,0.3,120.0,5.0,29.999999999999996,0.3,0.3,30.0,0.0
PI_ANTI_WINDUP,True,610.0,7.0,8.866028708133971,7.0,0.0,0.0,300.0,0.3,0.3,120.0,5.0,38.99999999999999,0.3,0.3,30.0,-4.547473508864641e-13
PI_ANTI_WINDUP,True,620.0,7.043062200956938,9.253588516746412,7.0,0.043062200956938135,0.01291866028708144,300.0,0.3,0.31291866028708143,120.0,5.0,46.19999999999999,0.31291866028708143,0.31291866028708143,31.291866028708142,1.2505552149377763e-12
PI_ANTI_WINDUP,True,630.0,7.114392985508574,9.606698564593302,7.0,0.11439298550857391,0.03431789565257217,300.4306220095694,0.3004306220095694,0.33474851766214153,120.0,5.0,52.089186602870804,0.33474851766214153,0.33474851766214153,33.47485176621415,2.2737367544323206e-13
PI_ANTI_WINDUP,True,640.0,7.203456788554778,9.931630686110665,7.0,0.203456788554778,0.061037036566433396,301.5745518646551,0.30157455186465515,0.36261158843108854,120.0,5.0,57.01883445891804,0.36261158843108854,0.36261158843108854,36.26115884310885,-1.7053025658242404e-12
PI_ANTI_WINDUP,True,650.0,7.302775810639989,10.232975975780914,7.0,0.3027758106399894,0.09083274319199681,303.6091197502029,0.30360911975020294,0.39444186294219974,120.0,5.0,61.24118345144531,0.39444186294219974,0.39444186294219974,39.444186294219975,-7.958078640513122e-13
PI_ANTI_WINDUP,True,660.0,7.407067663066905,10.514118638692658,7.0,0.407067663066905,0.1221202989200715,306.63687785660284,0.3066368778566028,0.4287571767766743,120.0,5.0,64.93736539057822,0.4287571767766743,0.4287571767766743,42.87571767766743,-1.2505552149377763e-12
PI_ANTI_WINDUP,True,670.0,7.512625786095186,10.77757622055592,7.0,0.5126257860951862,0.15378773582855584,310.70755448727186,0.3107075544872719,0.4644952903158277,120.0,5.0,68.23746408022933,0.4644952903158277,0.4644952903158277,46.44952903158277,2.2737367544323206e-13
PI_ANTI_WINDUP,True,680.0,7.616874279150911,11.025243856535685,7.0,0.6168742791509114,0.18506228374527342,315.8338123482237,0.3158338123482237,0.5008960960934972,120.0,5.0,71.23492416734176,0.5008960960934972,0.5008960960934972,50.089609609349715,1.7053025658242404e-12
PI_ANTI_WINDUP,True,690.0,7.718048033016902,11.258569578223044,7.0,0.7180480330169017,0.2154144099050705,322.0025551397328,0.3220025551397328,0.5374169650448033,120.0,5.0,73.99690029480837,0.5374169650448033,0.5374169650448033,53.74169650448033,-2.1600499167107046e-12
PI_ANTI_WINDUP,True,700.0,7.814962883688327,11.478680103128267,7.0,0.8149628836883274,0.2444888651064982,329.1830354699018,0.32918303546990185,0.5736719005764,120.0,5.0,76.57168988629475,0.5736719005764,0.5736719005764,57.36719005764,-2.2737367544323206e-13
PI_ANTI_WINDUP,True,710.0,7.906850442677106,11.686471060610112,7.0,0.906850442677106,0.2720551328031318,337.3326643067851,0.3373326643067851,0.6093877971099169,120.0,5.0,78.9940709147998,0.6093877971099169,0.6093877971099169,60.93877971099169,1.7053025658242404e-12
PI_ANTI_WINDUP,True,720.0,7.993239395805374,11.882671678242648,7.0,0.9932393958053742,0.29797181874161227,346.4011687335562,0.3464011687335562,0.6443729874751685,120.0,5.0,81.28913470293902,0.6443729874751685,0.6443729874751685,64.43729874751685,-1.5916157281026244e-12
PI_ANTI_WINDUP,True,730.0,8.073870189850457,12.067891129424758,7.0,1.0738701898504566,0.32216105695513697,356.3335626916099,0.35633356269160993,0.678494619646747,120.0,5.0,83.4750376371029,0.678494619646747,0.678494619646747,67.8494619646747,1.0231815394945443e-12
PI_ANTI_WINDUP,True,740.0,8.148633709814227,12.242651714893166,7.0,1.1486337098142272,0.34459011294426817,367.0722645901145,0.3670722645901145,0.7116623775343827,120.0,5.0,85.5649763061498,0.7116623775343827,0.7116623775343827,71.16623775343827,-1.5916157281026244e-12
PI_ANTI_WINDUP,True,750.0,8.217527195712368,12.40741259381111,7.0,1.2175271957123677,0.3652581587137103,378.5586016882568,0.3785586016882568,0.7438167604019671,120.0,5.0,87.5686048202637,0.7438167604019671,0.7438167604019671,74.38167604019671,-7.389644451905042e-13
PI_ANTI_WINDUP,True,760.0,8.280622548727042,12.562586733427073,7.0,1.2806225487270417,0.3841867646181125,390.73387364538047,0.3907338736453805,0.774920638263493,120.0,5.0,89.49305146023066,0.774920638263493,0.774920638263493,77.4920638263493,2.8421709430404007e-13
PI_ANTI_WINDUP,True,770.0,8.338043542190588,12.708552994382908,7.0,1.3380435421905883,0.40141306265717647,403.5400991326509,0.4035400991326509,0.8049531617898273,120.0,5.0,91.34364755081947,0.8049531617898273,0.8049531617898273,80.49531617898273,-1.0231815394945443e-12
PI_ANTI_WINDUP,True,780.0,8.389949433921865,12.845664728589513,7.0,1.3899494339218652,0.4169848301765596,416.92053455455675,0.41692053455455674,0.8339053647311163,120.0,5.0,93.12444965855384,0.8339053647311163,0.8339053647311163,83.39053647311164,1.9895196601282805e-12
PI_ANTI_WINDUP,True,790.0,8.436523181220632,12.974255878548586,7.0,1.4365231812206325,0.43095695436618975,430.82002889377543,0.43082002889377546,0.8617769832599652,120.0,5.0,94.83861337415422,0.8617769832599652,0.8617769832599652,86.17769832599652,2.1600499167107046e-12
PI_ANTI_WINDUP,True,800.0,8.477962966140048,13.094645288241628,7.0,1.4779629661400477,0.4433888898420143,445.18526070598176,0.44518526070598174,0.888574150547996,120.0,5.0,96.48866053192302,0.888574150547996,0.888574150547996,88.8574150547996,-5.684341886080802e-14
PI_ANTI_WINDUP,True,810.0,8.514476102394227,13.207139735457307,7.0,1.5144761023942266,0.454342830718268,459.9648903673822,0.45996489036738225,0.9143077210856503,120.0,5.0,98.07666993101837,0.9143077210856503,0.9143077210856503,91.43077210856502,-5.684341886080802e-14
PI_ANTI_WINDUP,True,820.0,8.546274656568645,13.312036051576836,7.0,1.5462746565686452,0.4638823969705935,475.1096513913245,0.47510965139132455,0.9389920483619181,120.0,5.0,99.60441315567118,0.9389920483619181,0.9389920483619181,93.89920483619181,3.410605131648481e-13
PI_ANTI_WINDUP,True,830.0,8.573572304030268,13.409622591501854,7.0,1.573572304030268,0.4720716912090804,490.572397957011,0.490572397957011,0.9626440891660915,120.0,5.0,101.07345100815614,0.9626440891660915,0.9626440891660915,96.26440891660914,-1.9895196601282805e-12
PI_ANTI_WINDUP,True,840.0,8.59658207480322,13.500180242180534,7.0,1.5965820748032193,0.4789746224409658,506.30812099731367,0.5063081209973137,0.9852827434382795,120.0,5.0,102.48520169818586,0.9852827434382795,0.9852827434382795,98.52827434382795,-4.831690603168681e-13
PI_ANTI_WINDUP,True,850.0,8.615514741570482,13.58398310486864,7.0,1.6155147415704825,0.4846544224711447,522.2739417453458,0.5222739417453458,1.0069283642164906,120.0,5.0,103.84098879293148,1.0,1.0,100.0,1.3642420526593924e-12
PI_ANTI_WINDUP,True,860.0,8.633892678378768,13.661298947964662,7.0,1.6338926783787677,0.4901678035136303,522.2739417453458,0.5222739417453458,1.0124417452589762,120.0,5.0,105.07279103434517,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,870.0,8.658164405815826,13.73272100043191,7.0,1.6581644058158265,0.49744932174474793,522.2739417453458,0.5222739417453458,1.0197232634900937,120.0,5.0,106.05823282747615,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,880.0,8.687151165755903,13.799428020396139,7.0,1.6871511657559033,0.5061453497267709,522.2739417453458,0.5222739417453458,1.0284192914721166,120.0,5.0,106.84658626198092,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,890.0,8.719909951698396,13.862363014357953,7.0,1.719909951698396,0.5159729855095188,522.2739417453458,0.5222739417453458,1.0382469272548644,120.0,5.0,107.47726900958475,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,900.0,8.755686358442821,13.922280387517835,7.0,1.755686358442821,0.5267059075328463,522.2739417453458,0.5222739417453458,1.048979849278192,120.0,5.0,107.9818152076678,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,910.0,8.79387686182879,13.979783664036171,7.0,1.7938768618287906,0.5381630585486371,522.2739417453458,0.5222739417453458,1.060437000293983,120.0,5.0,108.38545216613424,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,920.0,8.833998642527998,14.03535566324127,7.0,1.8339986425279982,0.5501995927583995,522.2739417453458,0.5222739417453458,1.0724735345037453,120.0,5.0,108.70836173290739,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,930.0,8.875665445077795,14.089382640595781,7.0,1.8756654450777948,0.5626996335233384,522.2739417453458,0.5222739417453458,1.0849735752686842,120.0,5.0,108.96668938632591,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,940.0,8.918568265108062,14.14217360046982,7.0,1.9185682651080622,0.5755704795324187,522.2739417453458,0.5222739417453458,1.0978444212777645,120.0,5.0,109.17335150906072,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,950.0,8.962459899122706,14.193975746359481,7.0,1.962459899122706,0.5887379697368118,522.2739417453458,0.5222739417453458,1.1110119114821577,120.0,5.0,109.33868120724858,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,960.0,9.007142584324852,14.24498684106164,7.0,2.0071425843248516,0.6021427752974554,522.2739417453458,0.5222739417453458,1.1244167170428012,120.0,5.0,109.47094496579888,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,970.0,9.052458110477,14.2953650948138,7.0,2.0524581104769997,0.6157374331430999,522.2739417453458,0.5222739417453458,1.1380113748884457,120.0,5.0,109.57675597263912,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,980.0,9.098279909389149,14.345237075805958,7.0,2.0982799093891487,0.6294839728167446,522.2739417453458,0.5222739417453458,1.1517579145620904,120.0,5.0,109.6614047781113,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,990.0,9.144506726509299,14.394704038590115,7.0,2.1445067265092987,0.6433520179527896,522.2739417453458,0.5222739417453458,1.1656259596981355,120.0,5.0,109.72912382248906,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1000.0,9.19105755819585,14.443846986807872,7.0,2.1910575581958494,0.6573172674587547,522.2739417453458,0.5222739417453458,1.1795912092041005,120.0,5.0,109.78329905799126,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1010.0,9.23786760153552,14.492730723372507,7.0,2.2378676015355197,0.6713602804606559,522.2739417453458,0.5222739417453458,1.1936342222060017,120.0,5.0,109.82663924639301,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1020.0,9.284885014197688,14.541407090614646,7.0,2.2848850141976875,0.6854655042593062,522.2739417453458,0.5222739417453458,1.207739446004652,120.0,5.0,109.86131139711442,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1030.0,9.332068322317852,14.589917562398787,7.0,2.332068322317852,0.6996204966953555,522.2739417453458,0.5222739417453458,1.2218944384407013,120.0,5.0,109.88904911769153,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1040.0,9.379384346804414,14.638295317816532,7.0,2.3793843468044145,0.7138153040413243,522.2739417453458,0.5222739417453458,1.2360892457866701,120.0,5.0,109.91123929415323,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1050.0,9.426806544384094,14.686566900141157,7.0,2.4268065443840943,0.7280419633152283,522.2739417453458,0.5222739417453458,1.250315905060574,120.0,5.0,109.9289914353226,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1060.0,9.47431368043827,14.734753543991289,7.0,2.4743136804382697,0.7422941041314809,522.2739417453458,0.5222739417453458,1.2645680458768267,120.0,5.0,109.94319314825809,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1070.0,9.52188876727204,14.782872237061824,7.0,2.5218887672720403,0.7565666301816121,522.2739417453458,0.5222739417453458,1.278840571926958,120.0,5.0,109.95455451860647,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1080.0,9.569518214729488,14.830936569508683,7.0,2.569518214729488,0.7708554644188463,522.2739417453458,0.5222739417453458,1.293129406164192,120.0,5.0,109.96364361488517,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1090.0,9.617191150685876,14.8789574134566,7.0,2.6171911506858763,0.7851573452057629,522.2739417453458,0.5222739417453458,1.3074312869511087,120.0,5.0,109.97091489190812,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1100.0,9.664898877441418,14.926943466605366,7.0,2.664898877441418,0.7994696632324254,522.2739417453458,0.5222739417453458,1.321743604977771,120.0,5.0,109.97673191352649,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1110.0,9.712634436836282,14.974901687114809,7.0,2.7126344368362822,0.8137903310508846,522.2739417453458,0.5222739417453458,1.3360642727962304,120.0,5.0,109.9813855308212,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1120.0,9.760392262342604,15.022837641512794,7.0,2.760392262342604,0.8281176787027812,522.2739417453458,0.5222739417453458,1.350391620448127,120.0,5.0,109.98510842465696,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1130.0,9.808167900738091,15.070755783021612,7.0,2.8081679007380913,0.8424503702214273,522.2739417453458,0.5222739417453458,1.3647243119667731,120.0,5.0,109.98808673972557,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1140.0,9.855957789444913,15.118659674219098,7.0,2.855957789444913,0.8567873368334739,522.2739417453458,0.5222739417453458,1.3790612785788197,120.0,5.0,109.99046939178045,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1150.0,9.9037590784008,15.166552165167516,7.0,2.9037590784007996,0.8711277235202398,522.2739417453458,0.5222739417453458,1.3934016652655856,120.0,5.0,109.99237551342438,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1160.0,9.95156948755594,15.214435535916682,7.0,2.9515694875559397,0.8854708462667819,522.2739417453458,0.5222739417453458,1.4077447880121277,120.0,5.0,109.9939004107395,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1170.0,9.999387192870483,15.262311610506444,7.0,2.9993871928704827,0.8998161578611448,522.2739417453458,0.5222739417453458,1.4220900996064905,120.0,5.0,109.99512032859158,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1180.0,10.047210735112548,15.310181848168686,7.0,3.0472107351125484,0.9141632205337644,522.2739417453458,0.5222739417453458,1.4364371622791103,120.0,5.0,109.99609626287327,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1190.0,10.095038946896631,15.35804741628891,7.0,3.095038946896631,0.9285116840689893,522.2739417453458,0.5222739417453458,1.4507856258143352,120.0,5.0,109.99687701029862,1.0,1.0,100.0,1.9610979506978765e-12
PI_ANTI_WINDUP,True,1200.0,10.142870894314328,15.405909248775519,7.0,3.1428708943143278,0.9428612682942983,522.2739417453458,0.5222739417453458,1.465135210039644,30.0,5.0,109.99750160823888,1.0,1.0,100.0,-1.7621459846850485e-12
PI_ANTI_WINDUP,True,1210.0,10.190705830238915,15.023146083185859,7.0,3.1907058302389153,0.9572117490716745,522.2739417453458,0.5222739417453458,1.4794856908170204,30.0,5.0,100.9980012865911,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1220.0,10.195480956012078,14.683442727747623,7.0,3.1954809560120783,0.9586442868036235,522.2739417453458,0.5222739417453458,1.4809182285489693,30.0,5.0,93.79840102927288,1.0,1.0,100.0,-1.2505552149377763e-12
PI_ANTI_WINDUP,True,1230.0,10.165808233664102,14.378187220430528,7.0,3.1658082336641016,0.9497424700992304,522.2739417453458,0.5222739417453458,1.4720164118445762,30.0,5.0,88.0387208234183,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1240.0,10.108577232819213,14.100489991610344,7.0,3.108577232819213,0.9325731698457639,522.2739417453458,0.5222739417453458,1.4548471115911097,30.0,5.0,83.43097665873462,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1250.0,10.029299609176794,13.84483938558769,7.0,3.0292996091767943,0.9087898827530383,522.2739417453458,0.5222739417453458,1.4310638244983842,30.0,5.0,79.74478132698772,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1260.0,9.932384687296352,13.60682607780306,7.0,2.932384687296352,0.8797154061889056,522.2739417453458,0.5222739417453458,1.4019893479342516,30.0,5.0,76.79582506159018,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1270.0,9.821359926825492,13.38292260860885,7.0,2.821359926825492,0.8464079780476476,522.2739417453458,0.5222739417453458,1.3686819197929934,30.0,5.0,74.43666004927216,1.0,1.0,100.0,2.3874235921539366e-12
PI_ANTI_WINDUP,True,1280.0,9.699047295482297,13.170307010286972,7.0,2.6990472954822966,0.8097141886446889,522.2739417453458,0.5222739417453458,1.3319881303900347,30.0,5.0,72.54932803941772,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1290.0,9.567704367441234,12.966721708662964,7.0,2.567704367441234,0.7703113102323701,522.2739417453458,0.5222739417453458,1.292585251977716,30.0,5.0,71.03946243153416,1.0,1.0,100.0,2.3874235921539366e-12
PI_ANTI_WINDUP,True,1300.0,9.429137202041876,12.77036064439725,7.0,2.4291372020418756,0.7287411606125627,522.2739417453458,0.5222739417453458,1.2510151023579086,30.0,5.0,69.83156994522733,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1310.0,9.284790646755882,12.579778970018172,7.0,2.284790646755882,0.6854371940267645,522.2739417453458,0.5222739417453458,1.2077111357721102,30.0,5.0,68.86525595618185,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1320.0,9.13582057956058,12.393820807548401,7.0,2.13582057956058,0.6407461738681739,522.2739417453458,0.5222739417453458,1.1630201156135196,30.0,5.0,68.09220476494546,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1330.0,8.98315170283783,12.211561454606079,7.0,1.98315170283783,0.594945510851349,522.2739417453458,0.5222739417453458,1.1172194525966948,30.0,5.0,67.47376381195639,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1340.0,8.827523778493124,12.032261149285713,7.0,1.8275237784931235,0.548257133547937,522.2739417453458,0.5222739417453458,1.0705310752932828,30.0,5.0,66.97901104956512,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1350.0,8.669528616050851,11.855328082062913,7.0,1.669528616050851,0.5008585848152552,522.2739417453458,0.5222739417453458,1.023132526560601,30.0,5.0,66.58320883965209,1.0,1.0,100.0,-1.3642420526593924e-12
PI_ANTI_WINDUP,True,1360.0,8.509639663130526,11.680288805318167,7.0,1.5096396631305264,0.45289189893915793,522.2739417453458,0.5222739417453458,0.9751658406845037,30.0,5.0,66.26656707172168,0.9751658406845037,0.9751658406845037,97.51658406845037,2.3874235921539366e-12
PI_ANTI_WINDUP,True,1370.0,8.360118050705987,11.506764560955862,7.0,1.360118050705987,0.40803541521179604,537.3703383766511,0.5373703383766512,0.9454057535884473,30.0,5.0,65.76491206422239,0.9454057535884473,0.9454057535884473,94.54057535884472,-1.5916157281026244e-12
PI_ANTI_WINDUP,True,1380.0,8.222435451210186,11.335640579787334,7.0,1.2224354512101865,0.36673063536305595,550.971518883711,0.5509715188837111,0.917702154246767,30.0,5.0,65.06598718726238,0.917702154246767,0.917702154246767,91.7702154246767,2.0463630789890885e-12
PI_ANTI_WINDUP,True,1390.0,8.094664024236913,11.167860736786078,7.0,1.0946640242369128,0.3283992072710738,563.1958733958129,0.5631958733958129,0.8915950806668866,30.0,5.0,64.22981129227756,0.8915950806668866,0.8915950806668866,89.15950806668866,4.547473508864641e-13
PI_ANTI_WINDUP,True,1400.0,7.975383178426333,11.004081735387622,7.0,0.9753831784263332,0.29261495352789996,574.142513638182,0.574142513638182,0.866757467166082,30.0,5.0,63.299799840490934,0.866757467166082,0.866757467166082,86.6757467166082,1.4779288903810084e-12
PI_ANTI_WINDUP,True,1410.0,7.863536542655437,10.844752549547952,7.0,0.8635365426554369,0.25906096279663104,583.8963454224453,0.5838963454224453,0.8429573082190763,30.0,5.0,62.30741454405356,0.8429573082190763,0.8429573082190763,84.29573082190764,-2.1600499167107046e-12
PI_ANTI_WINDUP,True,1420.0,7.7583292877374745,10.69017161871516,7.0,0.7583292877374745,0.22749878632124235,592.5317108489996,0.5925317108489997,0.820030497170242,30.0,5.0,61.27550471743363,0.820030497170242,0.820030497170242,82.0030497170242,9.094947017729282e-13
PI_ANTI_WINDUP,True,1430.0,7.659154431280103,10.540528055473851,7.0,0.6591544312801032,0.19774632938403094,600.1150037263744,0.6001150037263744,0.7978613331104053,30.0,5.0,60.22070874564933,0.7978613331104053,0.7978613331104053,79.78613331104053,2.2737367544323206e-13
PI_ANTI_WINDUP,True,1440.0,7.565539959675361,10.395931362910936,7.0,0.5655399596753607,0.16966198790260822,606.7065480391755,0.6067065480391755,0.7763685359417837,30.0,5.0,59.15518032762352,0.7763685359417837,0.7763685359417837,77.63685359417836,4.547473508864641e-13
PI_ANTI_WINDUP,True,1450.0,7.4771109009837105,10.256432892443838,7.0,0.47711090098371045,0.14313327029511314,612.361947635929,0.612361947635929,0.7554952179310421,30.0,5.0,58.08782962151667,0.7554952179310421,0.7554952179310421,75.54952179310422,5.684341886080802e-14
PI_ANTI_WINDUP,True,1460.0,7.393562134612478,10.122041363154285,7.0,0.3935621346124778,0.11806864038374333,617.1330566457661,0.6171330566457661,0.7352016970295094,30.0,5.0,57.02521587652376,0.7352016970295094,0.7352016970295094,73.52016970295094,-6.821210263296962e-13
PI_ANTI_WINDUP,True,1470.0,7.314638910562587,9.992734110156563,7.0,0.31463891056258664,0.09439167316877599,621.0686779918909,0.6210686779918909,0.7154603511606669,30.0,5.0,55.97218967151411,0.7154603511606669,0.7154603511606669,71.54603511606669,-5.684341886080801e-13
PI_ANTI_WINDUP,True,1480.0,7.240122903650851,9.868465260053625,7.0,0.24012290365085143,0.07203687109525543,624.2150670975168,0.6242150670975168,0.6962519381927723,30.0,5.0,54.93235524881797,0.6962519381927723,0.6962519381927723,69.62519381927723,-2.8421709430404007e-13
PI_ANTI_WINDUP,True,1490.0,7.1698222406343,9.749171694269807,7.0,0.16982224063429996,0.050946672190289984,626.6162961340253,0.6266162961340254,0.6775629683243154,30.0,5.0,53.90840358098208,0.6775629683243154,0.6775629683243154,67.75629683243154,-1.4779288903810084e-12
PI_ANTI_WINDUP,True,1500.0,7.103564378187174,9.634777418762715,7.0,0.10356437818717357,0.03106931345615207,628.3145185403683,0.6283145185403683,0.6593838319965204,30.0,5.0,52.90235254802881,0.6593838319965204,0.6593838319965204,65.93838319965204,-3.410605131648481e-13
PI_ANTI_WINDUP,True,1510.0,7.041191025787063,9.52519678456162,7.0,0.041191025787062685,0.012357307736118804,629.3501623222401,0.6293501623222401,0.6417074700583588,30.0,5.0,51.91572035838825,0.6417074700583588,0.6417074700583588,64.17074700583588,1.0231815394945443e-12
PI_ANTI_WINDUP,True,1520.0,6.98255453465095,9.420336878540624,7.0,-0.017445465349050338,-0.005233639604715101,629.7620725801107,0.6297620725801107,0.6245284329753956,30.0,5.0,50.94965098729419,0.6245284329753956,0.6245284329753956,62.45284329753956,3.979039320256561e-13
PI_ANTI_WINDUP,True,1530.0,6.927515336994273,9.320099314008116,7.0,-0.07248466300572698,-0.02174539890171809,629.5876179266202,0.6295876179266202,0.6078422190249021,30.0,5.0,50.00500511958932,0.6078422190249021,0.6078422190249021,60.78422190249021,2.2737367544323206e-13
PI_ANTI_WINDUP,True,1540.0,6.875940137076087,9.224381586163192,7.0,-0.12405986292391269,-0.03721795887717381,628.8627712965629,0.6288627712965629,0.591644812419389,30.0,5.0,49.082426285920484,0.591644812419389,0.591644812419389,59.1644812419389,1.9895196601282805e-12
PI_ANTI_WINDUP,True,1550.0,6.82770063967887,9.13307811111094,7.0,-0.17229936032113002,-0.051689808096339,627.6221726673238,0.6276221726673238,0.5759323645709847,30.0,5.0,48.18238915293026,0.5759323645709847,0.5759323645709847,57.59323645709847,-1.1368683772161603e-12
PI_ANTI_WINDUP,True,1560.0,6.782672662146965,9.046081033824192,7.0,-0.21732733785303537,-0.0651982013559106,625.8991790641124,0.6258991790641124,0.5607009777082018,30.0,5.0,47.30523496805406,0.5607009777082018,0.5607009777082018,56.07009777082018,-5.684341886080801e-13
